"id","name","code","account_type","reconcile","name@fr"
"syscebnl_491","Impairment of member and customer accounts",491,"asset_current","False","Dépréciations des comptes adhérents et clients-usagers"
"syscebnl_4911","Impairment of disputed receivables",4911,"asset_current","False","Dépréciations des créances litigieuses"
"syscebnl_4912","Impairment of doubtful receivables",4912,"asset_current","False","Dépréciations des créances douteuses"
"syscebnl_492","Impairment of personnel accounts",492,"asset_current","False","Dépréciations des comptes personnel"
"syscebnl_493","Impairment of social security accounts",493,"asset_current","False","Dépréciations des comptes organismes sociaux"
"syscebnl_494","Impairment of government and public authority accounts",494,"asset_current","False","Dépréciations des comptes État et Collectivités publiques"
"syscebnl_497","Impairment of sundry debtors",497,"asset_current","False","Dépréciations des comptes débiteurs divers"
"syscebnl_498","Impairment of H.A.O. receivables",498,"asset_current","False","Dépréciations des comptes de créances H.A.O."
"syscebnl_4985","Impairment of receivables on fixed asset disposals",4985,"asset_current","False","Dépréciations des créances sur cessions d’immobilisations"
"syscebnl_4988","Impairment of other H.A.O. receivables",4988,"asset_current","False","Dépréciations des autres créances H.A.O."
"syscebnl_499","Short-term provisions for liabilities and charges",499,"liability_current","False","Provisions pour risques et charges à court terme"
"syscebnl_4991","Provisions for risks on operating transactions",4991,"liability_current","False","Provisions pour risques sur opérations d'exploitation"
"syscebnl_4998","Provisions for risks on H.A.O. operations",4998,"liability_current","False","Provisions pour risques sur operations H.A.O"
"syscebnl_501","Short-term treasury securities and savings bonds",501,"asset_current","False","Titres du trésor et bons de caisse à court terme"
"syscebnl_5011","Short-term Treasury securities",5011,"asset_current","False","Titres du Trésor à court terme"
"syscebnl_5012","Financial institution securities",5012,"asset_current","False","Titres d'organismes financiers"
"syscebnl_5013","Short-term savings bonds",5013,"asset_current","False","Bons de caisse à court terme"
"syscebnl_5016","Acquisition costs for treasury securities and savings bonds",5016,"asset_current","False","Frais d'acquisition des titres de trésor et bons de caisse"
"syscebnl_502","Shares",502,"asset_current","False","Actions"
"syscebnl_5022","Listed shares",5022,"asset_current","False","Actions cotées"
"syscebnl_5023","Unlisted shares",5023,"asset_current","False","Actions non cotées"
"syscebnl_5025","Other shares",5025,"asset_current","False","Autres actions"
"syscebnl_5026","Share acquisition costs",5026,"asset_current","False","Frais d'acquisition des actions"
"syscebnl_503","Bonds",503,"asset_current","False","Obligations"
"syscebnl_5032","Listed bonds",5032,"asset_current","False","Obligations cotées"
"syscebnl_5033","Unlisted bonds",5033,"asset_current","False","Obligations non cotées"
"syscebnl_5035","Other bonds",5035,"asset_current","False","Autres obligations"
"syscebnl_5036","Bond acquisition costs",5036,"asset_current","False","Frais d'acquisition des obligations"
"syscebnl_504","Warrants",504,"asset_current","False","Bons de souscription"
"syscebnl_5042","Share warrants",5042,"asset_current","False","Bons de souscription d'actions"
"syscebnl_5043","Bond warrants",5043,"asset_current","False","Bons de souscription d'obligations"
"syscebnl_505","Marketable securities outside the Region",505,"asset_current","False","Titres négociables hors Région"
"syscebnl_506","Accrued interest",506,"asset_current","False","Intérêts courus"
"syscebnl_5061","Treasury securities and short-term bills",5061,"asset_current","False","Titres du Trésor et bons de caisse à court terme"
"syscebnl_5062","Shares",5062,"asset_current","False","Actions"
"syscebnl_5063","Bonds",5063,"asset_current","False","Obligations"
"syscebnl_508","Other investment securities and similar receivables",508,"asset_current","False","Autres titres de placement et créances assimilées"
"syscebnl_513","Cheques to be cashed",513,"asset_current","False","Chèques à encaisser"
"syscebnl_514","Cheques for collection",514,"asset_current","False","Chèques à l'encaissement"
"syscebnl_515","Credit cards for collection",515,"asset_current","False","Cartes de crédit à encaisser"
"syscebnl_518","Other securities for collection",518,"asset_current","False","Autres valeurs à l'encaissement"
"syscebnl_5185","Travelers' checks",5185,"asset_current","False","Chèques de voyage"
"syscebnl_5186","Coupons due",5186,"asset_current","False","Coupons échus"
"syscebnl_5187","Interest due on bonds",5187,"asset_current","False","Intérêts échus des obligations"
"syscebnl_521","Local banks",521,"asset_cash","False","Banques locales"
"syscebnl_5211","Banks in local currency",5211,"asset_cash","False","Banques en monnaie nationale"
"syscebnl_5215","Banks in foreign currencies",5215,"asset_cash","False","Banques en devises"
"syscebnl_522","Banks in other countries, Region",522,"asset_cash","False","Banques autres États Région"
"syscebnl_523","Banks in other States, Monetary zone",523,"asset_cash","False","Banques autres États zone monétaire"
"syscebnl_524","Banks outside the monetary zone",524,"asset_cash","False","Banques hors zone monétaire"
"syscebnl_525","Banks term deposits and similar transactions",525,"asset_cash","False","Banques dépôt à terme et opérations assimilées"
"syscebnl_526","Banks, accrued interest",526,"asset_cash","False","Banques, intérêts courus"
"syscebnl_5261","Bank, accrued interest accrued expenses",5261,"asset_cash","False","Banque, intérêts courus charges à payer"
"syscebnl_5267","Bank, accrued interest accrued income",5267,"asset_cash","False","Banque, intérêts courus produits à recevoir"
"syscebnl_531","Postal banks",531,"asset_cash","False","Banques postales"
"syscebnl_532","Treasury",532,"asset_cash","False","Trésor"
"syscebnl_533","Management and intermediation companies (S.G.L.)",533,"asset_cash","False","Sociétés de gestion et d'intermédiation (S.G.L.)"
"syscebnl_536","Financial institutions, accrued interest",536,"asset_cash","False","Établissements financiers, intérêts courus"
"syscebnl_5361","Financial institutions, accrued interest accrued expenses",5361,"asset_cash","False","Établissements financiers, intérêts courus charges à payer"
"syscebnl_5367","Financial institutions, accrued interest accrued income",5367,"asset_cash","False","Établissements financiers, intérêts courus produits à recevoir"
"syscebnl_538","Other financial institutions",538,"asset_cash","False","Autres organismes financiers"
"syscebnl_551","Electronic money - fuel card",551,"asset_cash","False","Monnaie électronique-carte carburant"
"syscebnl_552","Electronic money - cell phone",552,"asset_cash","False","Monnaie électronique- téléphone portable"
"syscebnl_553","Electronic money - toll card",553,"asset_cash","False","Monnaie électronique - carte péage"
"syscebnl_554","Electronic purse",554,"asset_cash","False","Porte-monnaie électronique"
"syscebnl_558","Other electronic money instruments",558,"asset_cash","False","Autres instruments de monnaie électronique"
"syscebnl_561","Cash credits",561,"liability_current","False","Crédits de trésorerie"
"syscebnl_565","Discounting of ordinary loans",565,"liability_current","False","Escompte de crédits ordinaires"
"syscebnl_566","Bank overdrafts, accrued interest",566,"liability_current","False","Banques, crédits de trésorerie, intérêts courus"
"syscebnl_571","Cash in local currency",571,"asset_cash","False","Caisse en monnaie nationale"
"syscebnl_572","Cash in foreign currencies",572,"asset_cash","False","Caisse en devises"
"syscebnl_585","Transfers of funds",585,"asset_cash","False","Virements de fonds"
"syscebnl_588","Other internal transfers",588,"asset_cash","False","Autres virements internes"
"syscebnl_590","Impairment of marketable securities",590,"asset_cash","False","Dépréciations des titres de placement"
"syscebnl_591","Impairment of securities and receivables",591,"asset_cash","False","Dépréciations des titres et valeurs à encaisser"
"syscebnl_592","Impairment of bank accounts",592,"asset_cash","False","Dépréciations des comptes banques"
"syscebnl_593","Impairment of financial institution and similar accounts",593,"asset_cash","False","Dépréciations des comptes établissements financiers et assimilés"
"syscebnl_595","Impairment of electronic money accounts",595,"asset_cash","False","Dépréciations des comptes d'instruments de monnaie électronique"
"syscebnl_599","Provisions for short-term financial risks and charges",599,"liability_current","False","Provisions pour risque et charges à court terme à caractère financier"
"syscebnl_601","Purchases of goods and services related to the activity",601,"expense_direct_cost","False","Achats de biens et services liés à l'activité"
"syscebnl_6011","Purchases of goods and services related to the activity in the State",6011,"expense_direct_cost","False","Achats de biens et services liés à l'activité dans l’État partie"
"syscebnl_6012","Purchases of goods and services related to operations in the Region",6012,"expense_direct_cost","False","Achats de biens et services liés à l'activité dans la Région"
"syscebnl_6013","Purchases of goods and services related to activities outside the Region",6013,"expense_direct_cost","False","Achats de biens et services liés à l'activité hors Région"
"syscebnl_6015","Expenses on purchases of goods and services related to the activity",6015,"expense_direct_cost","False","Frais sur achats de biens et services liés à l'activité"
"syscebnl_6019","Discounts and rebates obtained (not broken down)",6019,"expense_direct_cost","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_602","Purchases of goods, raw materials and related supplies",602,"expense_direct_cost","False","Achats de marchandises, de matières premières et fournitures liées"
"syscebnl_6021","Purchases of goods and raw materials in the State",6021,"expense_direct_cost","False","Achats de marchandises et matières premières dans l'État partie"
"syscebnl_6022","Purchases of goods and raw materials in the Region",6022,"expense_direct_cost","False","Achats de marchandises et matières premières dans la Région"
"syscebnl_6023","Purchases of goods and raw materials outside the Region",6023,"expense_direct_cost","False","Achats de marchandises et matières premières hors Région"
"syscebnl_6025","Expenses on purchases of goods and materials",6025,"expense_direct_cost","False","Frais sur achats de marchandises et matières"
"syscebnl_6029","Discounts and rebates obtained (not broken down)",6029,"expense_direct_cost","False","Rabais, Remises et Ristournes obtenus (non ventile)"
"syscebnl_6031","Changes in inventories of goods and services related to operations",6031,"expense","False","Variations des stocks de biens et services liés à l'activité"
"syscebnl_6032","Changes in inventories of goods",6032,"expense","False","Variations des stocks de marchandises"
"syscebnl_6033","Changes in inventories of raw materials and related supplies",6033,"expense","False","Variations des stocks de matières premières et fournitures liées"
"syscebnl_6034","Changes in inventories of other supplies",6034,"expense","False","Variations des stocks d'autres approvisionnements"
"syscebnl_6035","Changes in inventories of gifts in kind to be distributed",6035,"expense","False","Variations de stocks de dons en nature à distribuer"
"syscebnl_604","Stocked purchases of consumables and supplies",604,"expense_direct_cost","False","Achats stockés de matières et fournitures consommables"
"syscebnl_6041","Consumables",6041,"expense_direct_cost","False","Matières consommables"
"syscebnl_6042","Combustible materials",6042,"expense_direct_cost","False","Matières combustibles"
"syscebnl_6043","Maintenance products",6043,"expense_direct_cost","False","Produits d'entretien"
"syscebnl_6045","Cost of consumables and supplies",6045,"expense_direct_cost","False","Frais sur achats matières et fournitures consommables"
"syscebnl_6046","Shop supplies",6046,"expense_direct_cost","False","Fournitures de magasin"
"syscebnl_6047","Office supplies",6047,"expense_direct_cost","False","Fournitures de bureau"
"syscebnl_6049","Discounts and rebates obtained (not broken down)",6049,"expense_direct_cost","False","Rabais, Remises et Ristoumes obtenus (non ventilés)"
"syscebnl_605","Other purchases",605,"expense","False","Autres achats"
"syscebnl_6051","Non-stockable supplies - Water",6051,"expense","False","Fournitures non stockables -Eau"
"syscebnl_6052","Non-stockable supplies-Electricity",6052,"expense","False","Fournitures non stockables-Électricité"
"syscebnl_6053","Non-stockable supplies-Other energy",6053,"expense","False","Fournitures non stockables-Autres énergies"
"syscebnl_6054","Non-stockable maintenance supplies",6054,"expense","False","Fournitures d'entretien non stockables"
"syscebnl_6055","Non-stockable office supplies",6055,"expense","False","Fournitures de bureau non stockables"
"syscebnl_6056","Purchases of small equipment and tools",6056,"expense","False","Achats de petit matériel et outillage"
"syscebnl_6057","Purchases of studies and services",6057,"expense","False","Achats d'études et prestations de services"
"syscebnl_6058","Purchases of works, materials and equipment",6058,"expense","False","Achats de travaux, matériels et équipements"
"syscebnl_6059","Discounts and rebates obtained (not broken down)",6059,"expense","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_606","Purchases for other activities",606,"expense","False","Achats autres activités"
"syscebnl_6061","Ticket sales",6061,"expense","False","Billetteries"
"syscebnl_6062","Tombola and other games",6062,"expense","False","Tombola et autres jeux"
"syscebnl_6063","Shopping vouchers",6063,"expense","False","Bons d'achats"
"syscebnl_6064","Trips and outings",6064,"expense","False","Voyages et sorties"
"syscebnl_6068","Other activities",6068,"expense","False","Autres activités"
"syscebnl_608","Packaging purchases",608,"expense","False","Achats d'emballages"
"syscebnl_6081","Lost packaging",6081,"expense","False","Emballages perdus"
"syscebnl_6082","Unidentifiable recoverable packaging",6082,"expense","False","Emballages récupérables non identifiables"
"syscebnl_6083","Mixed-use packaging",6083,"expense","False","Emballages à usage mixte"
"syscebnl_6085","Expenses on packaging purchases",6085,"expense","False","Frais sur achats d'emballages"
"syscebnl_6089","Discounts and rebates obtained (not broken down)",6089,"expense","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_612","Transport on sales",612,"expense","False","Transports sur ventes"
"syscebnl_613","Transport on behalf of third parties",613,"expense","False","Transports pour le compte de tiers"
"syscebnl_614","Staff transport",614,"expense","False","Transports du personnel"
"syscebnl_616","Transport of mail",616,"expense","False","Transports de plis"
"syscebnl_618","Other transport costs",618,"expense","False","Autres frais de transport"
"syscebnl_6181","Travel and journeys",6181,"expense","False","Voyages et déplacements"
"syscebnl_6183","Administrative transport",6183,"expense","False","Transports administratifs"
"syscebnl_619","Discounts and rebates obtained (not broken down)",619,"expense","False","Rabais, Remises et Ristournes Obtenus (non ventilés)"
"syscebnl_621","General sub-contracting",621,"expense","False","Sous-traitance générale"
"syscebnl_622","Rentals and service charges",622,"expense","False","Locations, charges locatives"
"syscebnl_6221","Rental of land",6221,"expense","False","Locations de terrains"
"syscebnl_6222","Rental of buildings",6222,"expense","False","Locations de bâtiments"
"syscebnl_6223","Rental of equipment and tools",6223,"expense","False","Locations de matériels et outillages"
"syscebnl_6224","Packaging waste",6224,"expense","False","Malis sur emballages"
"syscebnl_6225","Packaging rental",6225,"expense","False","Locations d'emballages"
"syscebnl_6226","Lease and rental of land",6226,"expense","False","Fermages et loyers du foncier"
"syscebnl_6228","Miscellaneous rental expenses",6228,"expense","False","Locations et charges locatives diverses"
"syscebnl_623","Capital lease payments",623,"expense","False","Redevances de location-acquisition"
"syscebnl_6232","Property leasing",6232,"expense","False","Crédit-bail immobilier"
"syscebnl_6233","Equipment leasing",6233,"expense","False","Crédit-bail mobilier"
"syscebnl_6234","Hire purchase",6234,"expense","False","Location-vente"
"syscebnl_6238","Other capital leases",6238,"expense","False","Autres contrats de location-acquisition"
"syscebnl_624","Upkeep, repair, refurbishment and maintenance",624,"expense","False","Entretien, réparation, remise en état et maintenance"
"syscebnl_6241","Maintenance and repair of property",6241,"expense","False","Entretien et réparation des biens immobiliers"
"syscebnl_6242","Maintenance and repair of movable property",6242,"expense","False","Entretien et réparation des biens mobiliers"
"syscebnl_6243","Maintenance",6243,"expense","False","Maintenance"
"syscebnl_6244","Dismantling and restoration costs",6244,"expense","False","Charges de démantèlement et remise en état"
"syscebnl_6248","Other maintenance and repairs",6248,"expense","False","Autres entretiens et réparation"
"syscebnl_625","Insurance premiums",625,"expense","False","Primes d'assurance"
"syscebnl_6251","Comprehensive insurance",6251,"expense","False","Assurances multirisques"
"syscebnl_6252","Material transport insurance",6252,"expense","False","Assurances matérielles de transport"
"syscebnl_6253","Business risk insurance",6253,"expense","False","Assurances risques d'exploitation"
"syscebnl_6258","Other insurance premiums",6258,"expense","False","Autres primes d'assurances"
"syscebnl_626","Studies, research and documentation",626,"expense","False","Études, recherches et documentation"
"syscebnl_6261","Studies and research",6261,"expense","False","Études et recherches"
"syscebnl_6265","General documentation",6265,"expense","False","Documentation générale"
"syscebnl_6266","Technical documentation",6266,"expense","False","Documentation technique"
"syscebnl_627","Advertising, publications, public relations",627,"expense","False","Publicité, publications, relations publiques"
"syscebnl_6271","Advertisements, insertions",6271,"expense","False","Annonces, insertions"
"syscebnl_6272","Catalogues, printed advertising material",6272,"expense","False","Catalogues, imprimés publicitaires"
"syscebnl_6273","Congresses, universities and similar events",6273,"expense","False","Congrès, universités et assimilés"
"syscebnl_6274","Events",6274,"expense","False","Manifestations"
"syscebnl_6275","Publications",6275,"expense","False","Publications"
"syscebnl_6277","Cost of symposia, seminars, conferences",6277,"expense","False","Frais de colloques, séminaires, conférences"
"syscebnl_6278","Other advertising and public relations expenses",6278,"expense","False","Autres charges de publicité et relations publiques"
"syscebnl_628","Telecommunications expenses",628,"expense","False","Frais de télécommunications"
"syscebnl_6281","Telephone charges",6281,"expense","False","Frais de téléphone"
"syscebnl_6283","Fax charges",6283,"expense","False","Frais de télécopie"
"syscebnl_6284","Internet costs",6284,"expense","False","Frais d'internet"
"syscebnl_6288","Other telecommunications costs",6288,"expense","False","Autres frais de télécommunications"
"syscebnl_631","Bank charges",631,"expense","False","Frais bancaires"
"syscebnl_6311","Securities fees (sale, custody)",6311,"expense","False","Frais sur titres (vente, garde)"
"syscebnl_6312","Bill charges",6312,"expense","False","Frais sur effets"
"syscebnl_6313","Safety deposit box hire",6313,"expense","False","Location de coffres"
"syscebnl_6315","Credit card commissions",6315,"expense","False","Commissions sur cartes de crédit"
"syscebnl_6316","Loan issue fees",6316,"expense","False","Frais d'émission d'emprunts"
"syscebnl_6317","Charges on electronic money instruments",6317,"expense","False","Frais sur instruments de monnaie électronique"
"syscebnl_6318","Other bank charges",6318,"expense","False","Autres frais bancaires"
"syscebnl_632","Remuneration of intermediaries and advisers",632,"expense","False","Rémunérations d'intermédiaires et de conseils"
"syscebnl_6322","Commissions",6322,"expense","False","Commissions"
"syscebnl_6324","Fees paid to regulated professions",6324,"expense","False","Honoraires des professions réglementées"
"syscebnl_6325","Legal fees",6325,"expense","False","Frais d'actes et de contentieux"
"syscebnl_6327","Fees paid to other service providers",6327,"expense","False","Rémunérations des autres prestataires de services"
"syscebnl_6328","Miscellaneous expenses",6328,"expense","False","Divers frais"
"syscebnl_633","Training costs",633,"expense","False","Frais de formation"
"syscebnl_634","Royalties for patents, licences, software, websites, concessions and similar rights and assets",634,"expense","False","Redevances pour brevets, licences, logiciels, sites internet, concessions et droits et valeurs similaires"
"syscebnl_6342","Royalties for patents, licences",6342,"expense","False","Redevances pour brevets, licences"
"syscebnl_6343","Software royalties",6343,"expense","False","Redevances pour logiciels"
"syscebnl_6345","Website royalties",6345,"expense","False","Redevances pour sites internet"
"syscebnl_6346","Fees for concessions, rights and similar entitlements",6346,"expense","False","Redevances pour concessions, droits et valeurs similaires"
"syscebnl_6348","Other royalties",6348,"expense","False","Autres redevances"
"syscebnl_635","Contributions",635,"expense","False","Cotisations"
"syscebnl_6351","Contributions",6351,"expense","False","Cotisations"
"syscebnl_6358","Miscellaneous contributions",6358,"expense","False","Concours divers"
"syscebnl_636","Fundraising expenses",636,"expense","False","Frais de recherche de fonds"
"syscebnl_637","Remuneration of external staff",637,"expense","False","Rémunérations de personnel extérieur à l'entité"
"syscebnl_6371","Temporary staff",6371,"expense","False","Personnel intérimaire"
"syscebnl_6372","Staff seconded or loaned to the entity",6372,"expense","False","Personnel détaché ou prêté à l'entité"
"syscebnl_638","Other external expenses",638,"expense","False","Autres charges externes"
"syscebnl_6381","Staff recruitment costs",6381,"expense","False","Frais de recrutement du personnel"
"syscebnl_6382","Removal expenses",6382,"expense","False","Frais de déménagement"
"syscebnl_6383","Entertainment",6383,"expense","False","Réceptions"
"syscebnl_6384","Missions",6384,"expense","False","Missions"
"syscebnl_6385","Co-ownership expenses",6385,"expense","False","Charges de copropriété"
"syscebnl_6388","Miscellaneous external expenses",6388,"expense","False","Charges externes diverses"
"syscebnl_641","Direct taxes",641,"expense","False","Impôts et taxes directs"
"syscebnl_6411","Property tax and related taxes",6411,"expense","False","Impôts fonciers et taxes annexes"
"syscebnl_6412","Licences and related taxes",6412,"expense","False","Licences et taxes annexes"
"syscebnl_6413","Taxes on wages and salaries",6413,"expense","False","Taxes sur appointements et salaires"
"syscebnl_6414","Apprenticeship tax",6414,"expense","False","Taxes d'apprentissage"
"syscebnl_6415","Continuing vocational training",6415,"expense","False","Formation professionnelle continue"
"syscebnl_6416","Patente or local economic contribution",6416,"expense","False","Patente ou contribution économique locale"
"syscebnl_6418","Other direct taxes",6418,"expense","False","Autres impôts et taxes directs"
"syscebnl_645","Indirect taxes",645,"expense","False","Impôts et taxes indirects"
"syscebnl_646","Registration duties",646,"expense","False","Droits d'enregistrement"
"syscebnl_6461","Transfer duties",6461,"expense","False","Droits de mutation"
"syscebnl_6462","Stamp duties",6462,"expense","False","Droits de timbre"
"syscebnl_6464","Vignettes",6464,"expense","False","Vignettes"
"syscebnl_6468","Other registration duties",6468,"expense","False","Autres droits d'enregistrement"
"syscebnl_647","Penalties, tax fines",647,"expense","False","Pénalités, amendes fiscales"
"syscebnl_6471","Assessment penalties, direct taxes",6471,"expense","False","Pénalités d'assiette, impôts directs"
"syscebnl_6472","Assessment penalties, indirect taxes",6472,"expense","False","Pénalités d'assiette, impôts indirects"
"syscebnl_6473","Recovery penalties, direct taxes",6473,"expense","False","Pénalités de recouvrement, impôts directs"
"syscebnl_6474","Recovery penalties, indirect taxes",6474,"expense","False","Pénalités de recouvrement, impôts indirects"
"syscebnl_6478","Other penalties and tax fines",6478,"expense","False","Autres pénalités et amendes fiscales"
"syscebnl_648","Other taxes",648,"expense","False","Autres impôts et taxes"
"syscebnl_649","Tax relief and cancellations",649,"expense","False","Dégrèvements et annulations des impôts et taxes"
"syscebnl_651","Losses on trade and other receivables",651,"expense","False","Pertes sur créances adhérents clients, et autres débiteurs"
"syscebnl_6511","Customer-users",6511,"expense","False","Clients-usagers"
"syscebnl_6512","Members",6512,"expense","False","Adhérents"
"syscebnl_6515","Other debtors",6515,"expense","False","Autres débiteurs"
"syscebnl_652","Subsidies granted by the entity",652,"expense","False","Subventions accordées par l'entité"
"syscebnl_654","Current distributable donations in kind",654,"expense","False","Dons en nature courants à distribuer"
"syscebnl_6541","Unrestricted current distributable donations in kind",6541,"expense","False","Dons en nature courants à distribuer non affectés"
"syscebnl_6545","Restricted current distributable donations in kind",6545,"expense","False","Dons en nature courants à distribuer affectés"
"syscebnl_657","Penalties and fines",657,"expense","False","Pénalités et amendes pénales"
"syscebnl_658","Sundry expenses",658,"expense","False","Charges diverses"
"syscebnl_659","Depreciation and provisions for short-term operating risks",659,"expense","False","Charges pour dépréciations et provisions pour risques à court terme d'exploitation"
"syscebnl_6591","Provisions for short-term risks",6591,"expense","False","Provisions sur risques à court terme"
"syscebnl_6593","Impairment losses on inventories",6593,"expense","False","Charges pour dépréciations sur stocks"
"syscebnl_6594","Impairment losses on receivables",6594,"expense","False","Charges pour dépréciations sur créances"
"syscebnl_6598","Other charges for impairment and provisions for short-term risks",6598,"expense","False","Autres charges pour dépréciations et provisions pour risques à court terme"
"syscebnl_661","Direct remuneration paid to national staff",661,"expense","False","Rémunérations directes versées au personnel national"
"syscebnl_6611","Wages, salaries and commissions",6611,"expense","False","Appointements salaires et commissions"
"syscebnl_6612","Bonuses and gratuities",6612,"expense","False","Primes et gratifications"
"syscebnl_6613","Paid holidays",6613,"expense","False","Congés payes"
"syscebnl_6614","Compensation in lieu of notice and for dismissal",6614,"expense","False","Indemnités de préavis et de licenciement"
"syscebnl_6615","Sick pay paid to employees",6615,"expense","False","Indemnités de maladie versées aux travailleurs"
"syscebnl_6616","Family supplements",6616,"expense","False","Supplément familial"
"syscebnl_6617","Benefits in kind",6617,"expense","False","Avantages en nature"
"syscebnl_6618","Other direct remuneration",6618,"expense","False","Autres rémunérations directes"
"syscebnl_662","Direct remuneration paid to non-national staff",662,"expense","False","Rémunérations directes versées au personnel non national"
"syscebnl_6621","Wages, salaries and commissions",6621,"expense","False","Appointements salaires et commissions"
"syscebnl_6622","Bonuses and gratuities",6622,"expense","False","Primes et gratifications"
"syscebnl_6623","Paid holidays",6623,"expense","False","Congés payés"
"syscebnl_6624","Compensation in lieu of notice and for dismissal",6624,"expense","False","Indemnités de préavis et de licenciement"
"syscebnl_6625","Sick pay paid to employees",6625,"expense","False","Indemnités de maladie versées aux travailleurs"
"syscebnl_6626","Family supplements",6626,"expense","False","Supplément familial"
"syscebnl_6627","Benefits in kind",6627,"expense","False","Avantages en nature"
"syscebnl_6628","Other direct remuneration",6628,"expense","False","Autres rémunérations directes"
"syscebnl_663","Flat-rate allowances paid to staff",663,"expense","False","Indemnités forfaitaires versées au personnel"
"syscebnl_6631","Housing allowances",6631,"expense","False","Indemnités de logement"
"syscebnl_6632","Representation allowances ;",6632,"expense","False","Indemnités de représentation ;"
"syscebnl_6633","Expatriation allowances",6633,"expense","False","Indemnités d'expatriation"
"syscebnl_6634","Transport allowances",6634,"expense","False","Indemnités de transport"
"syscebnl_6638","Other allowances and miscellaneous benefits",6638,"expense","False","Autres indemnités et avantages divers"
"syscebnl_664","Social security charges",664,"expense","False","Charges sociales"
"syscebnl_6641","Social security contributions on remuneration of national staff",6641,"expense","False","Charges sociales sur rémunération du personnel national"
"syscebnl_6642","Social security contributions on remuneration of non-national staff",6642,"expense","False","Charges sociales sur rémunération personnel non national"
"syscebnl_665","Staff clothing and equipment",665,"expense","False","Habillement et équipement du personnel"
"syscebnl_667","Remuneration transferred from external staff",667,"expense","False","Rémunération transférée de personnel extérieur"
"syscebnl_6671","Temporary staff",6671,"expense","False","Personnel intérimaire"
"syscebnl_6672","Staff seconded or loaned to the entity",6672,"expense","False","Personnel détaché ou prêté à l'entité"
"syscebnl_668","Other social security charges",668,"expense","False","Autres charges sociales"
"syscebnl_6681","Payments to trade unions and similar bodies",6681,"expense","False","Versements aux syndicats et assimilés"
"syscebnl_6682","Payments to health and safety committees",6682,"expense","False","Versements aux comités d'hygiène et de sécurité"
"syscebnl_6683","Payments and contributions to other social works",6683,"expense","False","Versements et contributions aux autres œuvres sociales"
"syscebnl_6684","Occupational medicine and pharmacy",6684,"expense","False","Médecine du travail et pharmacie"
"syscebnl_6685","Insurance and health organisations",6685,"expense","False","Assurances et organismes de santé"
"syscebnl_6686","Retirement insurance and pension funds",6686,"expense","False","Assurances retraite et fonds de pensions"
"syscebnl_6687","Social security surcharges and penalties",6687,"expense","False","Majorations et pénalités sociales"
"syscebnl_6688","Miscellaneous social security charges",6688,"expense","False","Charges sociales diverses"
"syscebnl_669","Waivers and cancellations of social security contributions",669,"expense","False","Dégrèvements et annulations des charges sociales"
"syscebnl_671","Interest on loans",671,"expense","False","Intérêts des emprunts"
"syscebnl_6711","Bond issues",6711,"expense","False","Emprunts obligataires"
"syscebnl_6712","Borrowings from credit institutions",6712,"expense","False","Emprunts auprès des établissements de crédit"
"syscebnl_6713","Bond redemption premiums",6713,"expense","False","Primes de remboursement des obligations"
"syscebnl_672","Interest on capital leases",672,"expense","False","Intérêts dans loyers de location-acquisition"
"syscebnl_6721","Interest on capital leases and property finance leases",6721,"expense","False","Intérêts dans loyers de location-acquisition/crédit-bail immobilier"
"syscebnl_6722","Interest on capital leases and equipment finance leases",6722,"expense","False","Intérêts dans loyers de location-acquisition/crédit-bail mobilier"
"syscebnl_6723","Interest in capital leases/sales leases",6723,"expense","False","Intérêts dans loyers de location-acquisition/location-vente"
"syscebnl_6724","Interest on other capital leases",6724,"expense","False","Intérêts dans loyers des autres locations-acquisition"
"syscebnl_673","Discounts granted",673,"expense","False","Escomptes accordés"
"syscebnl_674","Other interest",674,"expense","False","Autres intérêts"
"syscebnl_6741","Advances received and deposits",6741,"expense","False","Avances reçues et dépôts créditeurs"
"syscebnl_6742","Blocked current accounts",6742,"expense","False","Comptes courants bloqués"
"syscebnl_6744","Interest on trade debts",6744,"expense","False","Intérêts sur dettes commerciales"
"syscebnl_6745","Interest on bank and financing transactions (discounting, etc.)",6745,"expense","False","Intérêts bancaires et sur opérations de financement (escompte...)"
"syscebnl_6748","Interest on sundry debts",6748,"expense","False","Intérêts sur dettes diverses"
"syscebnl_676","Financial exchange losses",676,"expense","False","Pertes de change financières"
"syscebnl_6771","Losses on marketable securities",6771,"expense","False","Pertes sur titres de placement"
"syscebnl_677","Losses on disposals of marketable securities",677,"expense","False","Pertes sur cessions de titres de placement"
"syscebnl_678","Losses and expenses on financial risks",678,"expense","False","Pertes et charges sur risques financiers"
"syscebnl_6781","on life annuities",6781,"expense","False","sur rentes viagères"
"syscebnl_6782","on financial transactions",6782,"expense","False","sur opérations financières"
"syscebnl_679","Charges for impairment and provisions for short-term financial risks",679,"expense","False","Charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_6791","on financial risks",6791,"expense","False","sur risques financiers"
"syscebnl_6795","on marketable securities",6795,"expense","False","sur titres de placement"
